S.No,Date,City,Country,Customer Type,Gender,Product Category,Product,SKU,Unit Cost,Sales Price,Quantity,Cost of Goods Sold,Discount,Payment Method,Revenue,Profit
5132,05-01-2025,Kansas City,USA,Normal,Male,Personal Care,Soap,1052,? 35.00,? 46.00,6,210,? 19.11,Credit Card,? 273.00,? 63.00
5133,05-01-2025,San Francisco,USA,Normal,Male,Clothing,Jacket,1012,"? 2,500.00","? 3,250.00",8,20000,? 325.00,Cash,"? 26,000.00","? 6,000.00"
5134,05-01-2025,Al Ain,UAE,Normal,Male,Stationery,Calculator,1043,? 250.00,? 325.00,7,1750,? 100.00,E-Wallet,"? 2,187.50",? 437.50
5135,05-01-2025,Chennai,India,Normal,Male,Household Items,Laundry Basket,1050,? 450.00,? 585.00,5,2250,? 100.00,Credit Card,"? 2,700.00",? 450.00
5136,05-01-2025,Sydney,Australia,Normal,Female,Electronics,Smartwatch,1004,"? 5,000.00","? 6,500.00",4,20000,? 650.00,Cash,"? 26,000.00","? 6,000.00"
5137,05-01-2025,Ratlam,India,Normal,Male,Clothing,T-shirt,1017,? 500.00,? 650.00,7,3500,? 100.00,E-Wallet,"? 4,200.00",? 700.00
5138,05-01-2025,Gandhinagar,India,Normal,Female,Groceries,Soft Drink (500ml),1030,? 40.00,? 52.00,6,240,? 21.84,Credit Card,? 312.00,? 72.00
5139,05-01-2025,Liverpool,UK,Normal,Male,Household Items,Dish Soap,1047,? 80.00,? 104.00,2,160,? 14.56,Credit Card,? 208.00,? 48.00
5140,05-01-2025,Baranagar,India,Member,Male,Electronics,Tablet,1002,"? 18,000.00","? 23,400.00",5,90000,"? 3,510.00",Cash,"? 1,12,500.00","? 22,500.00"
5141,05-01-2025,Surat,India,Normal,Male,Personal Care,Deodorant,1056,? 200.00,? 260.00,8,1600,? 100.00,Credit Card,"? 2,080.00",? 480.00
5142,05-01-2025,Hobart,Australia,Normal,Male,Groceries,Rice,1020,? 60.00,? 78.00,5,300,? 39.00,E-Wallet,? 390.00,? 90.00
5143,05-01-2025,Umm Al Quwain,UAE,Normal,Male,Household Items,Toilet Cleaner,1046,? 95.00,? 124.00,3,285,? 17.81,Cash,? 356.25,? 71.25
5144,05-01-2025,Abu Dhabi,UAE,Normal,Female,Clothing,Bralette,1014,? 600.00,? 780.00,1,600,? 54.60,Credit Card,? 780.00,? 180.00
5145,05-01-2025,Bhiwani,India,Normal,Male,Groceries,Soft Drink (500ml),1030,? 40.00,? 52.00,4,160,? 14.56,Credit Card,? 208.00,? 48.00
5146,05-01-2025,Sydney,Australia,Member,Male,Personal Care,Toothpaste,1053,? 95.00,? 124.00,2,190,? 29.64,Credit Card,? 247.00,? 57.00
5147,06-01-2025,Delhi,India,Normal,Female,Clothing,Socks,1016,? 100.00,? 130.00,8,800,? 96.00,E-Wallet,? 960.00,? 160.00
5148,06-01-2025,Gwalior,India,Normal,Male,Groceries,Energy Drink,1034,? 100.00,? 130.00,6,600,? 54.60,Credit Card,? 780.00,? 180.00
5149,06-01-2025,San Jose,USA,Normal,Female,Groceries,Eggs,1023,? 7.00,? 9.00,5,35,? 4.38,E-Wallet,? 43.75,? 8.75
5150,06-01-2025,Berlin,Germany,Normal,Female,Electronics,Smartwatch,1004,"? 5,000.00","? 6,500.00",2,10000,? 650.00,Credit Card,"? 13,000.00","? 3,000.00"
5151,06-01-2025,San Francisco,USA,Normal,Female,Stationery,Folder,1037,? 30.00,? 39.00,1,30,? 2.73,Credit Card,? 39.00,? 9.00
5152,06-01-2025,Jacksonville,USA,Member,Female,Groceries,Sugar,1026,? 45.00,? 59.00,5,225,? 38.81,E-Wallet,? 258.75,? 33.75
5153,06-01-2025,Patna,India,Member,Male,Groceries,Energy Drink,1034,? 100.00,? 130.00,5,500,? 72.00,Credit Card,? 600.00,? 100.00
5154,06-01-2025,Portland,USA,Normal,Male,Groceries,Tea,1029,? 550.00,? 715.00,6,3300,? 100.00,Cash,"? 4,290.00",? 990.00
5155,06-01-2025,Boston,USA,Normal,Male,Electronics,Bluetooth Speaker,1005,"? 2,200.00","? 2,860.00",6,13200,? 286.00,Credit Card,"? 17,160.00","? 3,960.00"
5156,06-01-2025,Kollam,India,Normal,Male,Groceries,Bread,1022,? 40.00,? 52.00,4,160,? 10.00,Cash,? 200.00,? 40.00
5157,06-01-2025,Manchester,UK,Normal,Male,Stationery,Calculator,1043,? 250.00,? 325.00,2,500,? 65.00,E-Wallet,? 650.00,? 150.00
5158,06-01-2025,Delhi,India,Normal,Male,Groceries,Milk,1021,? 60.00,? 78.00,6,360,? 46.80,E-Wallet,? 468.00,? 108.00
5159,06-01-2025,Delhi,India,Normal,Male,Electronics,Smartphone,1001,"? 25,000.00","? 32,500.00",7,175000,"? 4,875.00",Credit Card,"? 2,27,500.00","? 52,500.00"
5160,06-01-2025,Etawah,India,Normal,Male,Groceries,Milk,1021,? 60.00,? 78.00,5,300,? 27.30,Credit Card,? 390.00,? 90.00
5161,06-01-2025,Etawah,India,Member,Male,Electronics,Smartphone,1001,"? 25,000.00","? 32,500.00",5,125000,"? 4,875.00",Cash,"? 1,56,250.00","? 31,250.00"
5162,06-01-2025,Austin,USA,Normal,Female,Clothing,Jacket,1012,"? 2,500.00","? 3,250.00",10,25000,? 325.00,Cash,"? 32,500.00","? 7,500.00"
5163,06-01-2025,Kansas City,USA,Normal,Male,Groceries,Salt,1027,? 20.00,? 26.00,2,40,? 3.64,Credit Card,? 52.00,? 12.00
5164,06-01-2025,Bhagalpur,India,Normal,Male,Electronics,Laptop,1000,"? 55,000.00","? 71,500.00",5,275000,"? 10,725.00",Cash,"? 3,57,500.00","? 82,500.00"
5165,06-01-2025,Kota,India,Normal,Female,Clothing,Shoes,1015,"? 2,000.00","? 2,600.00",5,10000,? 260.00,Cash,"? 13,000.00","? 3,000.00"
5166,06-01-2025,San Francisco,USA,Normal,Male,Electronics,Monitor,1009,"? 12,000.00","? 15,600.00",3,36000,"? 2,160.00",Cash,"? 43,200.00","? 7,200.00"
5167,06-01-2025,Aizawl,India,Normal,Male,Clothing,Shirt,1010,? 900.00,"? 1,170.00",8,7200,? 117.00,E-Wallet,"? 9,360.00","? 2,160.00"
5168,06-01-2025,Jalgaon,India,Normal,Male,Groceries,Coffee (200g),1033,? 250.00,? 325.00,10,2500,? 100.00,Cash,"? 3,125.00",? 625.00
5169,06-01-2025,Munich,Germany,Normal,Male,Electronics,Charger,1007,? 800.00,"? 1,040.00",8,6400,? 104.00,Credit Card,"? 8,320.00","? 1,920.00"
5170,06-01-2025,Nashville,USA,Normal,Male,Groceries,Soft Drink (500ml),1030,? 40.00,? 52.00,2,80,? 7.00,Credit Card,? 100.00,? 20.00
5171,06-01-2025,Visakhapatnam,India,Member,Female,Electronics,USB Cable,1008,? 250.00,? 325.00,4,1000,? 100.00,Cash,"? 1,300.00",? 300.00
5172,06-01-2025,Boston,USA,Normal,Male,Groceries,Bread,1022,? 40.00,? 52.00,5,200,? 13.00,Cash,? 260.00,? 60.00
5173,06-01-2025,Hobart,Australia,Normal,Male,Electronics,Laptop,1000,"? 55,000.00","? 71,500.00",6,330000,"? 10,725.00",Credit Card,"? 4,12,500.00","? 82,500.00"
5174,06-01-2025,Bhiwani,India,Normal,Male,Groceries,Eggs,1023,? 7.00,? 9.00,3,21,? 1.84,Credit Card,? 26.25,? 5.25
5175,06-01-2025,Aizawl,India,Member,Male,Personal Care,Shampoo,1051,? 180.00,? 234.00,8,1440,? 100.00,E-Wallet,"? 1,800.00",? 360.00
5176,06-01-2025,San Jose,USA,Normal,Male,Groceries,Packaged Water (1L),1031,? 20.00,? 26.00,6,120,? 7.20,Cash,? 144.00,? 24.00
5177,06-01-2025,Satna,India,Normal,Male,Electronics,Laptop,1000,"? 55,000.00","? 71,500.00",4,220000,"? 10,725.00",E-Wallet,"? 2,53,000.00","? 33,000.00"
5178,06-01-2025,New York,USA,Normal,Male,Personal Care,Toothbrush,1054,? 25.00,? 33.00,3,75,? 6.56,Credit Card,? 93.75,? 18.75
5179,06-01-2025,San Francisco,USA,Normal,Male,Electronics,Monitor,1009,"? 12,000.00","? 15,600.00",6,72000,"? 2,340.00",Credit Card,"? 93,600.00","? 21,600.00"
5180,07-01-2025,Stuttgart,Germany,Normal,Female,Electronics,Bluetooth Speaker,1005,"? 2,200.00","? 2,860.00",6,13200,? 286.00,Cash,"? 16,500.00","? 3,300.00"
5181,07-01-2025,Moradabad,India,Normal,Male,Groceries,Sugar,1026,? 45.00,? 59.00,7,315,? 28.67,Credit Card,? 409.50,? 94.50
5182,07-01-2025,Aizawl,India,Member,Female,Personal Care,Razor,1057,? 50.00,? 65.00,7,350,? 54.60,Credit Card,? 455.00,? 105.00
5183,07-01-2025,Manaus,Brazil,Normal,Female,Electronics,Monitor,1009,"? 12,000.00","? 15,600.00",6,72000,"? 2,340.00",Credit Card,"? 93,600.00","? 21,600.00"
5184,07-01-2025,Madurai,India,Normal,Male,Groceries,Tea,1029,? 550.00,? 715.00,6,3300,? 100.00,E-Wallet,"? 4,125.00",? 825.00
5185,07-01-2025,Dallas,USA,Normal,Male,Clothing,Shirt,1010,? 900.00,"? 1,170.00",2,1800,? 112.50,Cash,"? 2,250.00",? 450.00
5186,07-01-2025,Calgary,Canada,Member,Female,Clothing,Bralette,1014,? 600.00,? 780.00,7,4200,? 100.00,Cash,"? 5,460.00","? 1,260.00"
5187,07-01-2025,Pali,India,Member,Male,Groceries,Bread,1022,? 40.00,? 52.00,8,320,? 41.60,Cash,? 416.00,? 96.00
5188,07-01-2025,Nizamabad,India,Normal,Male,Electronics,Power Bank,1006,"? 1,200.00","? 1,560.00",6,7200,? 156.00,Credit Card,"? 9,000.00","? 1,800.00"
5189,07-01-2025,São Paulo,Brazil,Member,Male,Clothing,Shirt,1010,? 900.00,"? 1,170.00",9,8100,? 117.00,E-Wallet,"? 10,530.00","? 2,430.00"
5190,07-01-2025,Indianapolis,USA,Normal,Female,Personal Care,Razor,1057,? 50.00,? 65.00,10,500,? 45.50,Credit Card,? 650.00,? 150.00
5191,07-01-2025,Kharagpur,India,Member,Male,Groceries,Soft Drink (500ml),1030,? 40.00,? 52.00,1,40,? 5.20,Cash,? 52.00,? 12.00
5192,07-01-2025,Austin,USA,Normal,Male,Groceries,Fruits,1024,? 80.00,? 104.00,2,160,? 14.56,Credit Card,? 208.00,? 48.00
5193,07-01-2025,Pali,India,Member,Female,Groceries,Wheat Flour,1025,? 55.00,? 72.00,4,220,? 42.90,E-Wallet,? 286.00,? 66.00
5194,07-01-2025,Berlin,Germany,Normal,Male,Personal Care,Razor,1057,? 50.00,? 65.00,5,250,? 21.00,Credit Card,? 300.00,? 50.00
5195,07-01-2025,Sheffield,UK,Member,Male,Electronics,Headphones,1003,"? 3,500.00","? 4,550.00",4,14000,? 455.00,Credit Card,"? 18,200.00","? 4,200.00"
5196,07-01-2025,Atlanta,USA,Normal,Female,Electronics,Smartwatch,1004,"? 5,000.00","? 6,500.00",3,15000,? 650.00,Cash,"? 19,500.00","? 4,500.00"
5197,07-01-2025,Jalandhar,India,Member,Female,Electronics,Headphones,1003,"? 3,500.00","? 4,550.00",4,14000,? 455.00,Credit Card,"? 18,200.00","? 4,200.00"
5198,07-01-2025,Bareilly,India,Member,Female,Personal Care,Shampoo,1051,? 180.00,? 234.00,5,900,? 100.00,Cash,"? 1,170.00",? 270.00
5199,07-01-2025,Gandhinagar,India,Normal,Female,Electronics,USB Cable,1008,? 250.00,? 325.00,6,1500,? 100.00,Credit Card,"? 1,875.00",? 375.00
5200,07-01-2025,Pune,India,Member,Female,Groceries,Bread,1022,? 40.00,? 52.00,2,80,? 10.40,Cash,? 104.00,? 24.00
5201,07-01-2025,Chennai,India,Member,Female,Electronics,Charger,1007,? 800.00,"? 1,040.00",7,5600,? 104.00,Cash,"? 7,280.00","? 1,680.00"
5202,07-01-2025,Edmonton,Canada,Normal,Male,Groceries,Bread,1022,? 40.00,? 52.00,10,400,? 35.00,Credit Card,? 500.00,? 100.00
5203,07-01-2025,Nashville,USA,Normal,Female,Electronics,Bluetooth Speaker,1005,"? 2,200.00","? 2,860.00",4,8800,? 286.00,Cash,"? 11,440.00","? 2,640.00"
5204,07-01-2025,Sheffield,UK,Normal,Male,Groceries,Packaged Water (1L),1031,? 20.00,? 26.00,5,100,? 12.00,E-Wallet,? 120.00,? 20.00
5205,07-01-2025,Kanpur,India,Normal,Male,Household Items,Toilet Cleaner,1046,? 95.00,? 124.00,7,665,? 43.23,Cash,? 864.50,? 199.50
5206,07-01-2025,Fujairah,UAE,Normal,Female,Groceries,Bread,1022,? 40.00,? 52.00,3,120,? 7.80,Cash,? 156.00,? 36.00
5207,07-01-2025,Hyderabad,India,Member,Male,Groceries,Rice,1020,? 60.00,? 78.00,3,180,? 22.50,Cash,? 225.00,? 45.00
5208,08-01-2025,Moradabad,India,Normal,Female,Personal Care,Face Wash,1055,? 150.00,? 195.00,2,300,? 27.30,Credit Card,? 390.00,? 90.00
5209,08-01-2025,Umm Al Quwain,UAE,Normal,Male,Clothing,Pants,1011,"? 1,500.00","? 1,950.00",6,9000,? 195.00,Cash,"? 11,700.00","? 2,700.00"
5210,08-01-2025,Nashville,USA,Normal,Male,Personal Care,Sanitary Pads,1058,? 100.00,? 130.00,5,500,? 32.50,Cash,? 650.00,? 150.00
5211,08-01-2025,Glasgow,UK,Normal,Male,Groceries,Energy Drink,1034,? 100.00,? 130.00,5,500,? 45.50,Credit Card,? 650.00,? 150.00
5212,08-01-2025,Agra,India,Normal,Male,Stationery,Folder,1037,? 30.00,? 39.00,6,180,? 11.70,Cash,? 234.00,? 54.00
5213,08-01-2025,Karimnagar,India,Normal,Male,Personal Care,Toothpaste,1053,? 95.00,? 124.00,2,190,? 17.29,Credit Card,? 247.00,? 57.00
5214,08-01-2025,Seattle,USA,Normal,Female,Electronics,Laptop,1000,"? 55,000.00","? 71,500.00",5,275000,"? 10,725.00",E-Wallet,"? 3,43,750.00","? 68,750.00"
5215,08-01-2025,Baranagar,India,Normal,Female,Groceries,Rice,1020,? 60.00,? 78.00,8,480,? 31.20,Cash,? 624.00,? 144.00
5216,08-01-2025,Visakhapatnam,India,Normal,Female,Clothing,Jacket,1012,"? 2,500.00","? 3,250.00",10,25000,? 325.00,Credit Card,"? 32,500.00","? 7,500.00"
5217,08-01-2025,Edmonton,Canada,Normal,Male,Groceries,Eggs,1023,? 7.00,? 9.00,8,56,? 7.28,E-Wallet,? 72.80,? 16.80
5218,08-01-2025,Winnipeg,Canada,Normal,Male,Clothing,Pants,1011,"? 1,500.00","? 1,950.00",6,9000,? 195.00,Cash,"? 11,700.00","? 2,700.00"
5219,08-01-2025,Dallas,USA,Normal,Female,Personal Care,Soap,1052,? 35.00,? 46.00,4,140,? 8.75,Cash,? 175.00,? 35.00
5220,08-01-2025,Al Ain,UAE,Normal,Female,Groceries,Wheat Flour,1025,? 55.00,? 72.00,10,550,? 68.75,E-Wallet,? 687.50,? 137.50
5221,08-01-2025,Nashville,USA,Normal,Male,Groceries,Coffee (200g),1033,? 250.00,? 325.00,6,1500,? 100.00,E-Wallet,"? 1,950.00",? 450.00
5222,08-01-2025,Jaipur,India,Normal,Male,Clothing,Shirt,1010,? 900.00,"? 1,170.00",6,5400,? 117.00,Credit Card,"? 7,020.00","? 1,620.00"
5223,08-01-2025,Al Ain,UAE,Normal,Female,Stationery,Notebook,1035,? 50.00,? 65.00,8,400,? 50.00,E-Wallet,? 500.00,? 100.00
5224,08-01-2025,Bangalore,India,Normal,Male,Groceries,Rice,1020,? 60.00,? 78.00,4,240,? 31.20,E-Wallet,? 312.00,? 72.00
5225,08-01-2025,Sambalpur,India,Normal,Male,Electronics,Bluetooth Speaker,1005,"? 2,200.00","? 2,860.00",6,13200,? 286.00,Cash,"? 16,500.00","? 3,300.00"
5226,08-01-2025,Kansas City,USA,Normal,Female,Stationery,Marker,1041,? 25.00,? 33.00,6,150,? 19.50,E-Wallet,? 195.00,? 45.00
5227,08-01-2025,São Paulo,Brazil,Normal,Male,Groceries,Eggs,1023,? 7.00,? 9.00,5,35,? 2.28,Cash,? 45.50,? 10.50
5228,08-01-2025,San Jose,USA,Member,Female,Clothing,Shirt,1010,? 900.00,"? 1,170.00",7,6300,? 117.00,Credit Card,"? 7,560.00","? 1,260.00"
5229,08-01-2025,Bangalore,India,Normal,Male,Electronics,Bluetooth Speaker,1005,"? 2,200.00","? 2,860.00",7,15400,? 286.00,E-Wallet,"? 20,020.00","? 4,620.00"
5230,08-01-2025,Frankfurt,Germany,Normal,Female,Electronics,Smartwatch,1004,"? 5,000.00","? 6,500.00",4,20000,? 650.00,Credit Card,"? 26,000.00","? 6,000.00"
5231,08-01-2025,Surat,India,Member,Male,Clothing,Cap,1019,? 300.00,? 390.00,2,600,? 93.60,Credit Card,? 780.00,? 180.00
5232,08-01-2025,Fortaleza,Brazil,Normal,Female,Groceries,Soft Drink (500ml),1030,? 40.00,? 52.00,2,80,? 5.20,Cash,? 104.00,? 24.00
5233,08-01-2025,Sheffield,UK,Normal,Female,Clothing,Bralette,1014,? 600.00,? 780.00,4,2400,? 100.00,Cash,"? 3,120.00",? 720.00
5234,08-01-2025,Calgary,Canada,Normal,Male,Personal Care,Soap,1052,? 35.00,? 46.00,2,70,? 6.37,Credit Card,? 91.00,? 21.00
5235,08-01-2025,Hamburg,Germany,Normal,Female,Groceries,Eggs,1023,? 7.00,? 9.00,6,42,? 3.82,Credit Card,? 54.60,? 12.60
5236,08-01-2025,Atlanta,USA,Normal,Female,Groceries,Soft Drink (500ml),1030,? 40.00,? 52.00,3,120,? 7.80,Cash,? 156.00,? 36.00
5237,08-01-2025,Ludhiana,India,Normal,Female,Electronics,Laptop,1000,"? 55,000.00","? 71,500.00",2,110000,"? 10,725.00",E-Wallet,"? 1,32,000.00","? 22,000.00"
5238,08-01-2025,Dallas,USA,Normal,Male,Groceries,Fruits,1024,? 80.00,? 104.00,7,560,? 49.00,Credit Card,? 700.00,? 140.00
5239,08-01-2025,Umm Al Quwain,UAE,Normal,Male,Electronics,Smartwatch,1004,"? 5,000.00","? 6,500.00",7,35000,? 650.00,E-Wallet,"? 45,500.00","? 10,500.00"
5240,08-01-2025,Vancouver,Canada,Member,Male,Stationery,Ruler,1044,? 15.00,? 20.00,2,30,? 5.85,E-Wallet,? 39.00,? 9.00
5241,09-01-2025,Brasília,Brazil,Normal,Male,Groceries,Coffee (200g),1033,? 250.00,? 325.00,5,1250,? 81.25,Cash,"? 1,625.00",? 375.00
5242,09-01-2025,Ajman,UAE,Normal,Male,Stationery,Highlighter,1040,? 20.00,? 26.00,7,140,? 18.20,E-Wallet,? 182.00,? 42.00
5243,09-01-2025,Las Vegas,USA,Member,Male,Groceries,Fruits,1024,? 80.00,? 104.00,5,400,? 52.00,Cash,? 520.00,? 120.00
5244,09-01-2025,Gwalior,India,Normal,Male,Electronics,Monitor,1009,"? 12,000.00","? 15,600.00",5,60000,"? 2,340.00",E-Wallet,"? 75,000.00","? 15,000.00"
5245,09-01-2025,San Francisco,USA,Normal,Male,Stationery,Folder,1037,? 30.00,? 39.00,10,300,? 39.00,E-Wallet,? 390.00,? 90.00
5246,09-01-2025,Karimnagar,India,Normal,Female,Household Items,Dish Soap,1047,? 80.00,? 104.00,2,160,? 20.00,E-Wallet,? 200.00,? 40.00
5247,09-01-2025,Etawah,India,Normal,Female,Electronics,Smartphone,1001,"? 25,000.00","? 32,500.00",4,100000,"? 4,875.00",E-Wallet,"? 1,30,000.00","? 30,000.00"
5248,09-01-2025,Sydney,Australia,Normal,Male,Electronics,Smartwatch,1004,"? 5,000.00","? 6,500.00",4,20000,? 650.00,E-Wallet,"? 26,000.00","? 6,000.00"
5249,09-01-2025,Hamburg,Germany,Normal,Female,Groceries,Bread,1022,? 40.00,? 52.00,3,120,? 14.40,E-Wallet,? 144.00,? 24.00
5250,09-01-2025,Perth,Australia,Normal,Female,Groceries,Fruits,1024,? 80.00,? 104.00,3,240,? 21.84,Credit Card,? 312.00,? 72.00
5251,09-01-2025,Kolkata,India,Normal,Female,Electronics,Smartphone,1001,"? 25,000.00","? 32,500.00",3,75000,"? 4,875.00",Credit Card,"? 97,500.00","? 22,500.00"
5252,09-01-2025,Kollam,India,Normal,Male,Electronics,Smartwatch,1004,"? 5,000.00","? 6,500.00",4,20000,? 650.00,Cash,"? 26,000.00","? 6,000.00"
5253,09-01-2025,Bhagalpur,India,Member,Male,Electronics,Bluetooth Speaker,1005,"? 2,200.00","? 2,860.00",5,11000,? 286.00,Credit Card,"? 14,300.00","? 3,300.00"
5254,09-01-2025,Winnipeg,Canada,Normal,Male,Groceries,Wheat Flour,1025,? 55.00,? 72.00,4,220,? 27.50,E-Wallet,? 275.00,? 55.00
5255,09-01-2025,Vijayawada,India,Normal,Male,Personal Care,Toothpaste,1053,? 95.00,? 124.00,5,475,? 59.38,E-Wallet,? 593.75,? 118.75
5256,09-01-2025,Belo Horizonte,Brazil,Normal,Male,Groceries,Bread,1022,? 40.00,? 52.00,5,200,? 13.00,Cash,? 260.00,? 60.00
5257,09-01-2025,Palghar,India,Normal,Female,Electronics,USB Cable,1008,? 250.00,? 325.00,7,1750,? 100.00,Cash,"? 2,187.50",? 437.50
5258,09-01-2025,Agra,India,Normal,Female,Groceries,Coffee (200g),1033,? 250.00,? 325.00,7,1750,? 100.00,Credit Card,"? 2,275.00",? 525.00
5259,09-01-2025,Sydney,Australia,Normal,Male,Personal Care,Toothpaste,1053,? 95.00,? 124.00,4,380,? 30.59,Credit Card,? 437.00,? 57.00
5260,09-01-2025,Bhiwani,India,Normal,Female,Groceries,Wheat Flour,1025,? 55.00,? 72.00,5,275,? 17.88,Cash,? 357.50,? 82.50
5261,09-01-2025,Rewa,India,Member,Male,Clothing,T-shirt,1017,? 500.00,? 650.00,5,2500,? 100.00,Credit Card,"? 3,250.00",? 750.00
5262,09-01-2025,Surat,India,Normal,Female,Groceries,Juice (1L),1032,? 90.00,? 117.00,3,270,? 17.55,Cash,? 351.00,? 81.00
5263,09-01-2025,Chennai,India,Normal,Male,Clothing,Shoes,1015,"? 2,000.00","? 2,600.00",4,8000,? 260.00,Cash,"? 10,400.00","? 2,400.00"
5264,09-01-2025,Kansas City,USA,Member,Male,Stationery,Folder,1037,? 30.00,? 39.00,4,120,? 18.72,Credit Card,? 156.00,? 36.00
5265,09-01-2025,Vijayawada,India,Member,Female,Clothing,Bralette,1014,? 600.00,? 780.00,7,4200,? 100.00,E-Wallet,"? 5,040.00",? 840.00
5266,09-01-2025,Brisbane,Australia,Normal,Female,Groceries,Tea,1029,? 550.00,? 715.00,3,1650,? 94.88,Cash,"? 1,897.50",? 247.50
5267,09-01-2025,Satna,India,Normal,Female,Groceries,Juice (1L),1032,? 90.00,? 117.00,3,270,? 24.57,Credit Card,? 351.00,? 81.00
5268,09-01-2025,Perth,Australia,Member,Female,Clothing,Jacket,1012,"? 2,500.00","? 3,250.00",8,20000,? 325.00,E-Wallet,"? 26,000.00","? 6,000.00"
5269,09-01-2025,Bhiwani,India,Normal,Male,Electronics,Smartphone,1001,"? 25,000.00","? 32,500.00",6,150000,"? 4,875.00",Credit Card,"? 1,80,000.00","? 30,000.00"
5270,09-01-2025,Patna,India,Member,Male,Groceries,Cooking Oil,1028,? 140.00,? 182.00,2,280,? 52.50,E-Wallet,? 350.00,? 70.00
5271,10-01-2025,Indianapolis,USA,Normal,Female,Groceries,Sugar,1026,? 45.00,? 59.00,5,225,? 14.63,Cash,? 292.50,? 67.50
5272,10-01-2025,Raichur,India,Member,Female,Groceries,Packaged Water (1L),1031,? 20.00,? 26.00,2,40,? 7.80,E-Wallet,? 52.00,? 12.00
5273,10-01-2025,Calgary,Canada,Normal,Male,Groceries,Wheat Flour,1025,? 55.00,? 72.00,5,275,? 17.88,Cash,? 357.50,? 82.50
5274,10-01-2025,Thiruvananthapuram,India,Normal,Female,Electronics,Bluetooth Speaker,1005,"? 2,200.00","? 2,860.00",8,17600,? 286.00,Cash,"? 22,880.00","? 5,280.00"
5275,10-01-2025,Ajman,UAE,Member,Female,Groceries,Wheat Flour,1025,? 55.00,? 72.00,5,275,? 34.38,Cash,? 343.75,? 68.75
5276,10-01-2025,Salvador,Brazil,Member,Female,Clothing,Cap,1019,? 300.00,? 390.00,3,900,? 100.00,Cash,"? 1,125.00",? 225.00
5277,10-01-2025,Canberra,Australia,Normal,Female,Electronics,Charger,1007,? 800.00,"? 1,040.00",4,3200,? 104.00,Credit Card,"? 4,160.00",? 960.00
5278,10-01-2025,Belo Horizonte,Brazil,Normal,Female,Groceries,Cooking Oil,1028,? 140.00,? 182.00,5,700,? 63.70,Credit Card,? 910.00,? 210.00
5279,10-01-2025,Hyderabad,India,Normal,Male,Groceries,Packaged Water (1L),1031,? 20.00,? 26.00,5,100,? 12.50,E-Wallet,? 125.00,? 25.00
5280,10-01-2025,Pune,India,Member,Male,Electronics,Monitor,1009,"? 12,000.00","? 15,600.00",9,108000,"? 2,340.00",Cash,"? 1,35,000.00","? 27,000.00"
5281,10-01-2025,Visakhapatnam,India,Normal,Female,Groceries,Eggs,1023,? 7.00,? 9.00,7,49,? 3.19,Cash,? 63.70,? 14.70
5282,10-01-2025,Hapur,India,Member,Female,Electronics,USB Cable,1008,? 250.00,? 325.00,4,1000,? 100.00,Credit Card,"? 1,200.00",? 200.00
5283,10-01-2025,Karimnagar,India,Member,Male,Groceries,Juice (1L),1032,? 90.00,? 117.00,8,720,? 100.00,Credit Card,? 864.00,? 144.00
5284,10-01-2025,Cologne,Germany,Normal,Female,Electronics,Tablet,1002,"? 18,000.00","? 23,400.00",5,90000,"? 3,510.00",Cash,"? 1,08,000.00","? 18,000.00"
5285,10-01-2025,Pali,India,Normal,Male,Electronics,USB Cable,1008,? 250.00,? 325.00,10,2500,? 100.00,E-Wallet,"? 3,125.00",? 625.00
5286,10-01-2025,Hamburg,Germany,Normal,Male,Stationery,Pen,1036,? 10.00,? 13.00,6,60,? 3.75,Cash,? 75.00,? 15.00
5287,10-01-2025,Kharagpur,India,Member,Female,Personal Care,Deodorant,1056,? 200.00,? 260.00,6,1200,? 100.00,Credit Card,"? 1,560.00",? 360.00
5288,10-01-2025,Salvador,Brazil,Member,Male,Groceries,Packaged Water (1L),1031,? 20.00,? 26.00,4,80,? 10.00,Cash,? 100.00,? 20.00
5289,10-01-2025,Baranagar,India,Normal,Male,Clothing,T-shirt,1017,? 500.00,? 650.00,4,2000,? 100.00,Cash,"? 2,500.00",? 500.00
5290,10-01-2025,São Paulo,Brazil,Normal,Male,Groceries,Fruits,1024,? 80.00,? 104.00,2,160,? 14.56,Credit Card,? 208.00,? 48.00
5291,10-01-2025,Vancouver,Canada,Normal,Female,Electronics,Laptop,1000,"? 55,000.00","? 71,500.00",6,330000,"? 10,725.00",Credit Card,"? 4,29,000.00","? 99,000.00"
5292,10-01-2025,Pune,India,Member,Male,Groceries,Bread,1022,? 40.00,? 52.00,5,200,? 31.20,Credit Card,? 260.00,? 60.00
5293,10-01-2025,Bhagalpur,India,Member,Male,Groceries,Coffee (200g),1033,? 250.00,? 325.00,7,1750,? 100.00,Cash,"? 2,012.50",? 262.50
5294,10-01-2025,Nizamabad,India,Normal,Male,Groceries,Salt,1027,? 20.00,? 26.00,4,80,? 7.28,Credit Card,? 104.00,? 24.00
5295,10-01-2025,Raichur,India,Normal,Male,Groceries,Salt,1027,? 20.00,? 26.00,4,80,? 4.80,Cash,? 96.00,? 16.00
5296,10-01-2025,Ottawa,Canada,Normal,Female,Stationery,Pencil,1038,? 5.00,? 7.00,5,25,? 2.28,Credit Card,? 32.50,? 7.50
